Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,ship_after_order
8326,CA-2018-144456,2018-08-09,2018-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,True
8327,CA-2018-103478,2018-07-21,2018-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,True
8328,CA-2018-103478,2018-07-21,2018-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.192,True
8329,CA-2018-118577,2018-06-10,2018-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,True
8330,CA-2018-118577,2018-06-10,2018-11-10,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,True
8331,CA-2018-113572,2018-07-11,2018-11-11,Standard Class,FP-14320,Frank Preis,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,True
8332,CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,True
8333,CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,True
8334,CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,True
8335,CA-2017-153269,2017-09-03,2017-12-03,First Class,PS-18760,Pamela Stobb,Consumer,United States,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,True
8336,CA-2018-161655,2018-05-13,2018-05-18,Second Class,CW-11905,Carl Weiss,Home Office,United States,Newark,Delaware,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,True
8337,CA-2017-101469,2017-02-07,2017-08-07,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,True
8338,CA-2015-153087,2015-12-27,2016-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,True
8339,CA-2015-153087,2015-12-27,2016-03-01,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,498.0,True
8340,CA-2018-135076,2018-04-13,2018-04-17,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Hesperia,California,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Managers Task Chair, Khaki",436.704,True
8341,CA-2015-161634,2015-11-14,2015-11-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Chesapeake,Virginia,South,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,True
8343,CA-2017-132549,2017-11-25,2017-11-30,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,True
8344,US-2015-155544,2015-03-21,2015-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,True
8345,US-2015-155544,2015-03-21,2015-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,32.952,True
8346,US-2015-155544,2015-03-21,2015-03-25,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,True
8352,CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4, Black",32.448,True
8353,CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,True
8354,CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,True
8355,CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",64.2,True
8356,CA-2018-132199,2018-03-05,2018-08-05,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,8.0,True
8357,CA-2017-163174,2017-08-26,2017-08-30,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Athens,Georgia,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,True
8361,CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,31.744,True
8362,CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,True
8363,CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,True
8364,CA-2018-147207,2018-02-01,2018-04-01,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,Central,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",372.144,True
8366,CA-2018-157273,2018-01-30,2018-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,True
8367,CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8 Cut",27.36,True
8368,CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2 X 4 Forms/Pg., 200 Dupl. Sets/Book",20.56,True
8369,CA-2015-109918,2015-07-09,2015-12-09,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,83.92,True
8371,CA-2017-163972,2017-10-17,2017-10-21,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Fresno,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.666,True
8372,CA-2015-165393,2015-12-27,2015-12-30,First Class,NC-18415,Nathan Cano,Consumer,United States,Fort Worth,Texas,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,True
8374,CA-2017-152940,2017-10-11,2017-11-13,First Class,RO-19780,Rose OBrian,Consumer,United States,San Francisco,California,West,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,True
8375,CA-2016-158701,2016-05-01,2016-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,True
8376,CA-2016-158701,2016-05-01,2016-10-01,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,True
8377,CA-2018-156272,2018-03-21,2018-03-27,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Pompano Beach,Florida,South,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,True
8381,CA-2015-103527,2015-09-09,2015-09-14,Second Class,CC-12220,Chris Cortes,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6 x 9 Assorted Colors, Gregg Ruled",10.896,True
8382,CA-2017-134544,2017-03-17,2017-03-19,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,True
8384,CA-2017-145135,2017-11-26,2017-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,True
8385,CA-2017-145135,2017-11-26,2017-11-28,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Shelton,Connecticut,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,True
8386,CA-2018-137582,2018-04-09,2018-08-09,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Oakland,California,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,True
8389,CA-2015-139423,2015-01-11,2015-05-11,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76.12,True
8390,CA-2017-102596,2017-12-27,2017-12-30,First Class,RD-19810,Ross DeVincentis,Home Office,United States,Akron,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.184,True
8391,CA-2018-153227,2018-04-12,2018-06-12,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",11.76,True
8392,CA-2018-110625,2018-12-23,2018-12-30,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Danbury,Connecticut,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,True
8393,CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,True
8394,CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,FUR-FU-10002045,Furniture,Furnishings,Executive Impressions 14,111.15,True
8395,CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room,901.95,True
8396,CA-2017-142594,2017-01-12,2017-06-12,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,366.009,True
8397,CA-2015-152254,2015-06-30,2015-06-30,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,True
8398,US-2015-120236,2015-03-09,2015-04-09,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,Central,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,7.68,True
8399,CA-2018-120061,2018-02-11,2018-07-11,Second Class,SR-20425,Sharelle Roach,Home Office,United States,Springfield,Ohio,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,True
8400,CA-2016-133837,2016-04-13,2016-04-18,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Glendale,Arizona,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.744,True
8401,CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,True
8402,CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",164.646,True
8403,CA-2016-110814,2016-05-12,2016-09-12,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,True
8404,CA-2017-154067,2017-01-02,2017-07-02,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,True
8405,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,True
8406,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,True
8407,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,True
8408,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,True
8409,CA-2018-140480,2018-08-07,2018-12-07,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,True
8410,CA-2016-134082,2016-11-12,2016-12-17,Standard Class,JK-15640,Jim Kriz,Home Office,United States,San Bernardino,California,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,110.528,True
8411,CA-2017-130820,2017-11-15,2017-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,True
8412,CA-2017-159765,2017-09-05,2017-12-05,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,True
8414,CA-2017-147109,2017-12-17,2017-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,51.84,True
8415,CA-2017-147109,2017-12-17,2017-12-21,Standard Class,AH-10075,Adam Hart,Corporate,United States,Arlington,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,True
8416,CA-2018-107265,2018-06-04,2018-12-04,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Marion,Iowa,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,True
8417,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,True
8418,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,True
8419,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,True
8420,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,True
8421,CA-2018-118199,2018-09-05,2018-11-05,First Class,LB-16795,Laurel Beltran,Home Office,United States,Seattle,Washington,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,True
8426,CA-2017-137652,2017-08-28,2017-08-30,First Class,EB-13750,Edward Becker,Corporate,United States,Cincinnati,Ohio,East,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,18.432,True
8427,CA-2016-128356,2016-02-10,2016-07-10,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Thornton,Colorado,West,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8 Cut",10.944,True
8428,CA-2018-167017,2018-11-23,2018-11-25,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,True
8430,CA-2017-118129,2017-12-19,2017-12-21,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Reading,Pennsylvania,East,FUR-FU-10004904,Furniture,Furnishings,Eldon L Workstation Diamond Chairmat,303.92,True
8431,US-2015-113124,2015-03-30,2015-05-04,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,True
8432,CA-2018-155621,2018-08-11,2018-11-13,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,True
8433,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,6.048,True
8434,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,6.848,True
8435,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,True
8436,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,True
